fan_blades,fan_rpm,panel_damp_pct,soundpack_dens,dBA_pred,cost_index_pred,dba_reduction
35.530594179694674,2381.657996225781,46.02651714980517,57.79035890440122,44.02003300858354,0.3577526891176321,15.979966991416461
35.3487631003737,2381.657996225781,46.02651714980517,57.79035890440122,44.02003300858354,0.3577526891176321,15.979966991416461
35.17694271762306,2097.263002148694,45.572123238275275,57.45741463062287,44.020891396568985,0.35110599657277713,15.979108603431015
34.3014668474996,2102.923354046692,46.02651714980517,57.43612421346188,44.020942247434334,0.3510382428808157,15.979057752565666
35.16174924647822,2102.2818399251996,45.66351879123852,57.25615145977642,44.02163022698981,0.3471704547421899,15.978369773010193
36.25533669394739,2336.2543280005457,45.5099984398887,56.725097013843985,44.0229328180137,0.34457508056876684,15.9770671819863
34.56964757263573,2378.8725745226025,46.02651714980517,56.727327381743635,44.023278423118434,0.34193679513552,15.976721576881566
34.54627187109805,2103.0201998054404,45.572448759551634,55.776342525836235,44.02381840034462,0.33448761007055927,15.976181599655384
36.3070865811721,2345.90221677434,45.59056860549487,55.68729814228683,44.024909679330555,0.3310331808805361,15.975090320669445
34.56964757263573,2395.7774291863625,46.02651714980517,55.87792596815276,44.028833022970666,0.32998262426867625,15.971166977029334
34.23949996901996,2381.191813580094,45.3053166652491,55.472277505139076,44.035931031720764,0.3257320013817222,15.964068968279236
34.23949996901996,2381.17305045949,45.3053166652491,55.472277505139076,44.035931031720764,0.3257320013817222,15.964068968279236
34.062342561768226,2384.5570351562324,43.53705300319284,55.709493968838984,44.037150927255006,0.32290285596733537,15.962849072744994
34.062342561768226,2385.945636007027,43.53705300319284,54.81550210934187,44.04746932454133,0.3182740930455507,15.952530675458668
36.417927374707595,2110.2969422910633,43.77056050905785,51.00958180325662,44.05592679066573,0.3176294635945308,15.94407320933427
34.54627187109805,2103.0201998054404,45.572448759551634,46.12462334185851,44.057002837994396,0.3155111463552199,15.942997162005604
34.26263992575647,2046.7799894356067,45.53887423920149,45.34033475717297,44.064573344300705,0.31424200539351427,15.935426655699295
34.034762490033344,2353.9869121734073,45.572119903082715,46.12440879426049,44.06647972435175,0.31131529445071854,15.933520275648249
34.07223057994306,2382.6006559490215,45.572119903082715,46.12440879426049,44.06797926112699,0.3092367331856993,15.932020738873007
35.645088007743055,2362.6851248995713,45.58276528343053,43.75075882087481,44.07543942067163,0.30606819541209057,15.924560579328372
34.273822334207175,2112.0329162948547,43.69722798158945,43.75075882087481,44.07572643715587,0.30240151151898537,15.924273562844128
34.476222943348446,2381.6581285210486,43.83118164547772,46.166599341836694,44.07976386641045,0.30075219922875707,15.920236133589547
34.062342561768226,2384.5570351562324,43.53705300319284,45.87991787990395,44.08260524287087,0.29961127194856474,15.91739475712913
35.645088007743055,2370.41216700804,43.69722798158945,43.78158909417975,44.08597845146973,0.29713544298062466,15.914021548530272
35.645088007743055,2382.2473070276396,43.69722798158945,43.75075882087481,44.08718323400558,0.2952988720879495,15.912816765994421
34.225412790460396,2100.615165478051,46.52089518047222,36.3605684865736,44.087990948706775,0.2876895540524427,15.912009051293225
34.18743161433776,2110.2112725724073,45.703695961258674,36.3605684865736,44.09145500547202,0.28481801685223507,15.908544994527979
35.95871612009331,2110.2112725724073,44.97026421930977,36.3605684865736,44.09155725760689,0.2797451608240466,15.908442742393113
34.180534927481034,2110.2112725724073,44.72997666620532,36.36459036843187,44.09358478461696,0.2787095875435476,15.906415215383042
36.1717390230443,2094.660227142156,43.82886357800742,36.3605684865736,44.09488465753347,0.2754115285095641,15.90511534246653
34.922215682075034,2253.049718815591,43.69722798158945,36.47899418897521,44.09943099838606,0.2733656308715652,15.900569001613938
34.89139575104995,2381.657996225781,43.83118164547772,36.500450507919325,44.1007909021706,0.2688778283311995,15.899209097829399
35.645088007743055,2382.2473070276396,43.69722798158945,36.23102634974806,44.101478662062505,0.2687796414983136,15.898521337937495
40.36722723230202,2109.8301314244536,30.751619968734346,45.81737671248521,44.10888157103473,0.2575877507036435,15.891118428965271
40.42739659938996,2109.8301314244536,30.751619968734346,45.81737671248521,44.10888157103473,0.2575877507036435,15.891118428965271
41.179725463580844,2100.383302373894,30.900419218181494,43.918705979435465,44.11620545994732,0.254729103523361,15.883794540052683
40.90022788825404,2316.5125753608777,30.751619968734346,45.81737671248521,44.12147610374792,0.25443423718476943,15.878523896252076
41.82532672089295,2345.5455843733944,30.751619968734346,45.81737671248521,44.12195647746505,0.2512062248152627,15.878043522534952
40.76964712272208,2382.2064141100154,30.751619968734346,45.81737671248521,44.12736920360835,0.2494146893294101,15.872630796391647
36.98595159406771,2109.372590190741,31.12251216637977,45.70432528465924,44.12824568291951,0.23878061519561952,15.871754317080487
36.05551513072807,2172.3097781460715,31.352546476724076,45.93348556609318,44.135162602056944,0.238493699690313,15.864837397943056
36.05551513072807,2233.1248889309513,31.352546476724076,45.82886963195714,44.137198956477434,0.2361307129774988,15.862801043522566
37.37772657120353,2344.9515622842578,31.005944377616174,45.75018357368923,44.13825127373221,0.23178230140552936,15.861748726267791
36.17583102751598,2381.522639536646,31.067531016237226,45.86488671637985,44.143663999875514,0.2296567113539197,15.856336000124486
35.24672820719833,2376.0826082155795,29.795136694974968,45.86488671637985,44.15253812112014,0.22822749847111817,15.847461878879862
35.24672820719833,2381.953057509703,29.795136694974968,45.86488671637985,44.15374290365599,0.2266784508862062,15.846257096344011
